295: (ep_len: 34, kl: 0.0131, lr_mult: 0.0878, loss: 3.5925, entropy: 3.2235, EV_old: 0.4931, EV_new: 0.5839, sp_time: 156.6635, train_time: 16.0188)
296: (ep_len: 17, kl: 0.0110, lr_mult: 0.0878, loss: 3.5682, entropy: 3.1517, EV_old: 0.4428, EV_new: 0.5727, sp_time: 79.7211, train_time: 16.0128)
297: (ep_len: 20, kl: 0.0114, lr_mult: 0.0878, loss: 3.6419, entropy: 3.2768, EV_old: 0.4632, EV_new: 0.5468, sp_time: 91.3518, train_time: 16.4957)
298: (ep_len: 28, kl: 0.0109, lr_mult: 0.0878, loss: 3.6612, entropy: 3.1942, EV_old: 0.3805, EV_new: 0.5024, sp_time: 160.8016, train_time: 16.2507)
299: (ep_len: 23, kl: 0.0147, lr_mult: 0.0878, loss: 3.6351, entropy: 3.2182, EV_old: 0.3793, EV_new: 0.5026, sp_time: 116.8638, train_time: 16.3393)
300: (ep_len: 17, kl: 0.0096, lr_mult: 0.1317, loss: 3.5495, entropy: 3.2299, EV_old: 0.5017, EV_new: 0.6167, sp_time: 76.9044, train_time: 16.6571)
301: (ep_len: 22, kl: 0.0182, lr_mult: 0.1317, loss: 3.5954, entropy: 3.2518, EV_old: 0.4836, EV_new: 0.6126, sp_time: 109.9974, train_time: 16.3612)
302: (ep_len: 11, kl: 0.0208, lr_mult: 0.1317, loss: 3.5325, entropy: 3.2769, EV_old: 0.5277, EV_new: 0.6632, sp_time: 50.6821, train_time: 16.3246)
303: (ep_len: 26, kl: 0.0200, lr_mult: 0.1317, loss: 3.5598, entropy: 3.2511, EV_old: 0.4988, EV_new: 0.6283, sp_time: 152.3339, train_time: 16.4047)
304: (ep_len: 18, kl: 0.0270, lr_mult: 0.1317, loss: 3.5269, entropy: 3.2773, EV_old: 0.5130, EV_new: 0.6490, sp_time: 70.5722, train_time: 16.3745)
305: (ep_len: 32, kl: 0.0282, lr_mult: 0.1317, loss: 3.5839, entropy: 3.3165, EV_old: 0.4911, EV_new: 0.6360, sp_time: 183.0136, train_time: 16.3584)
306: (ep_len: 27, kl: 0.0347, lr_mult: 0.1317, loss: 3.5841, entropy: 3.1972, EV_old: 0.4274, EV_new: 0.5815, sp_time: 127.9363, train_time: 16.2983)
307: (ep_len: 17, kl: 0.0437, lr_mult: 0.0878, loss: 3.4791, entropy: 3.2446, EV_old: 0.5173, EV_new: 0.6850, sp_time: 80.1866, train_time: 16.4313)
308: (ep_len: 33, kl: 0.0245, lr_mult: 0.0878, loss: 3.6198, entropy: 3.2346, EV_old: 0.4135, EV_new: 0.5677, sp_time: 167.1029, train_time: 16.5319)
309: (ep_len: 21, kl: 0.0136, lr_mult: 0.0878, loss: 3.5600, entropy: 3.2416, EV_old: 0.4589, EV_new: 0.6212, sp_time: 114.8787, train_time: 16.2935)
310: (ep_len: 34, kl: 0.0114, lr_mult: 0.0878, loss: 3.5455, entropy: 3.2837, EV_old: 0.4888, EV_new: 0.6575, sp_time: 198.2564, train_time: 16.1334)
311: (ep_len: 27, kl: 0.0132, lr_mult: 0.0878, loss: 3.6960, entropy: 3.3290, EV_old: 0.3762, EV_new: 0.5326, sp_time: 181.6604, train_time: 16.1636)
312: (ep_len: 26, kl: 0.0137, lr_mult: 0.0878, loss: 3.5938, entropy: 3.2278, EV_old: 0.4226, EV_new: 0.5925, sp_time: 109.6502, train_time: 15.9786)
313: (ep_len: 41, kl: 0.0127, lr_mult: 0.0878, loss: 3.6059, entropy: 3.2493, EV_old: 0.3730, EV_new: 0.5720, sp_time: 202.0343, train_time: 16.1030)
314: (ep_len: 33, kl: 0.0119, lr_mult: 0.0878, loss: 3.5635, entropy: 3.2657, EV_old: 0.4546, EV_new: 0.6298, sp_time: 183.1268, train_time: 16.1714)
315: (ep_len: 24, kl: 0.0115, lr_mult: 0.0878, loss: 3.5126, entropy: 3.2515, EV_old: 0.4905, EV_new: 0.6870, sp_time: 127.8752, train_time: 16.2400)
316: (ep_len: 13, kl: 0.0123, lr_mult: 0.0878, loss: 3.5686, entropy: 3.3116, EV_old: 0.4610, EV_new: 0.6311, sp_time: 63.6742, train_time: 16.1046)
317: (ep_len: 14, kl: 0.0135, lr_mult: 0.0878, loss: 3.6014, entropy: 3.3142, EV_old: 0.4358, EV_new: 0.6073, sp_time: 73.0286, train_time: 16.0177)
318: (ep_len: 22, kl: 0.0152, lr_mult: 0.0878, loss: 3.6019, entropy: 3.2482, EV_old: 0.3863, EV_new: 0.5816, sp_time: 110.4458, train_time: 16.4220)
319: (ep_len: 22, kl: 0.0136, lr_mult: 0.0878, loss: 3.5873, entropy: 3.2928, EV_old: 0.4741, EV_new: 0.6525, sp_time: 106.3478, train_time: 16.0645)
320: (ep_len: 18, kl: 0.0196, lr_mult: 0.0878, loss: 3.5587, entropy: 3.3144, EV_old: 0.4406, EV_new: 0.6236, sp_time: 96.7044, train_time: 16.1178)
321: (ep_len: 15, kl: 0.0138, lr_mult: 0.0878, loss: 3.4776, entropy: 3.2479, EV_old: 0.5558, EV_new: 0.7133, sp_time: 65.3938, train_time: 16.2558)
322: (ep_len: 29, kl: 0.0135, lr_mult: 0.0878, loss: 3.5024, entropy: 3.2256, EV_old: 0.5245, EV_new: 0.6698, sp_time: 152.4508, train_time: 16.1846)
323: (ep_len: 17, kl: 0.0192, lr_mult: 0.0878, loss: 3.5527, entropy: 3.2452, EV_old: 0.4911, EV_new: 0.6436, sp_time: 90.5145, train_time: 16.0866)
324: (ep_len: 22, kl: 0.0101, lr_mult: 0.0878, loss: 3.6597, entropy: 3.2868, EV_old: 0.4343, EV_new: 0.6105, sp_time: 135.4552, train_time: 16.0500)
325: (ep_len: 23, kl: 0.0116, lr_mult: 0.0878, loss: 3.6340, entropy: 3.3031, EV_old: 0.4437, EV_new: 0.6271, sp_time: 129.5722, train_time: 15.9832)
326: (ep_len: 24, kl: 0.0104, lr_mult: 0.0878, loss: 3.6870, entropy: 3.3384, EV_old: 0.3741, EV_new: 0.5578, sp_time: 129.6564, train_time: 16.5135)
327: (ep_len: 14, kl: 0.0110, lr_mult: 0.0878, loss: 3.5793, entropy: 3.2925, EV_old: 0.4193, EV_new: 0.6162, sp_time: 59.0640, train_time: 16.4665)
328: (ep_len: 32, kl: 0.0102, lr_mult: 0.0878, loss: 3.5998, entropy: 3.2789, EV_old: 0.4164, EV_new: 0.5968, sp_time: 150.6378, train_time: 16.4028)
329: (ep_len: 18, kl: 0.0101, lr_mult: 0.0878, loss: 3.4808, entropy: 3.1881, EV_old: 0.4744, EV_new: 0.6886, sp_time: 101.4196, train_time: 16.3943)
330: (ep_len: 9, kl: 0.0134, lr_mult: 0.0878, loss: 3.5190, entropy: 3.2653, EV_old: 0.5137, EV_new: 0.6792, sp_time: 35.0307, train_time: 16.2756)
331: (ep_len: 15, kl: 0.0104, lr_mult: 0.0878, loss: 3.5915, entropy: 3.2716, EV_old: 0.5283, EV_new: 0.6964, sp_time: 82.3379, train_time: 16.4474)
332: (ep_len: 30, kl: 0.0106, lr_mult: 0.0878, loss: 3.5073, entropy: 3.2773, EV_old: 0.4904, EV_new: 0.6779, sp_time: 148.0279, train_time: 16.4010)
333: (ep_len: 29, kl: 0.0097, lr_mult: 0.1317, loss: 3.6152, entropy: 3.2934, EV_old: 0.4504, EV_new: 0.6388, sp_time: 153.4597, train_time: 16.5549)
334: (ep_len: 24, kl: 0.0224, lr_mult: 0.1317, loss: 3.5751, entropy: 3.2795, EV_old: 0.4314, EV_new: 0.6402, sp_time: 135.9650, train_time: 16.3527)
335: (ep_len: 16, kl: 0.0233, lr_mult: 0.1317, loss: 3.4967, entropy: 3.2823, EV_old: 0.4481, EV_new: 0.6813, sp_time: 64.3594, train_time: 16.3946)
336: (ep_len: 28, kl: 0.0199, lr_mult: 0.1317, loss: 3.5280, entropy: 3.2334, EV_old: 0.4053, EV_new: 0.6736, sp_time: 169.1543, train_time: 16.3614)
337: (ep_len: 21, kl: 0.0257, lr_mult: 0.1317, loss: 3.5464, entropy: 3.2364, EV_old: 0.3697, EV_new: 0.6572, sp_time: 126.2668, train_time: 16.7502)
338: (ep_len: 21, kl: 0.0218, lr_mult: 0.1317, loss: 3.4491, entropy: 3.2085, EV_old: 0.4189, EV_new: 0.6684, sp_time: 149.6764, train_time: 16.4144)
339: (ep_len: 24, kl: 0.0192, lr_mult: 0.1317, loss: 3.4157, entropy: 3.1481, EV_old: 0.5132, EV_new: 0.7051, sp_time: 118.1194, train_time: 16.2679)
340: (ep_len: 33, kl: 0.0175, lr_mult: 0.1317, loss: 3.5376, entropy: 3.2572, EV_old: 0.4658, EV_new: 0.6659, sp_time: 188.2648, train_time: 16.0568)
341: (ep_len: 32, kl: 0.0218, lr_mult: 0.1317, loss: 3.5686, entropy: 3.2734, EV_old: 0.3730, EV_new: 0.6616, sp_time: 154.3063, train_time: 16.0454)
